place_id,review_type,user,rating,date,text,review_position,user_address,useful,cool,funny,user_link
asIl2NNXPqg94JjC_Oyilg,recommended,Luna Z.,4,2015-11-29T04:52:20Z,"Nice place to have a good pizza. I have been there with the family several times.I love pizza and have eaten it all over the world and this is a good one.
The place is also very cute it's at the container mall,there is always a great atmosphere. Love to go there.",13,"Canterbury, New Zealand",0,0,0,https://www.yelp.com/user_details?userid=bQ3ir8--Ai45WagVuJEykg
asIl2NNXPqg94JjC_Oyilg,recommended,Phani R.,5,2015-06-11T23:43:27Z,"I have been exploring food joints in the city lately and I found this place really good. They have some of the best pizzas in town and every food lover out there should try.
My personal recommendations are butter chicken pizza, vege supreme, and almost everything in their menu :)",14,"Christchurch, New Zealand",0,0,0,https://www.yelp.com/user_details?userid=98MavgChE9r_KQnMPr1QAw
asIl2NNXPqg94JjC_Oyilg,recommended,Alison L.,5,2015-03-24T10:02:07Z,"Freakin delicious pizza!  Located in the Re:START mall, this is a perfect stop for lunch or just a snack. 

The Sgt. Peppers had a nice spicy marinara and meaty slices of pepperoni.  I  even came back the next day to try the butter chicken pizza which came juicy chicken and a mild curry sauce.  $10 for the small pizza is plenty to share.  Highly recommend!",15,"Austin, TX",1,2,1,https://www.yelp.com/user_details?userid=BxXEXnFX8xeG7Y56-XXHZg
asIl2NNXPqg94JjC_Oyilg,recommended,John T.,5,2014-12-20T04:41:29Z,"Really good pizza with inventive ingredients in the heart of the container mall downtown Christchurch. As with virtually everything else down there, it is operated out of a shipping container, but there is a large beer hall style table in front that you can sit at while you enjoy your pizza. The prices are good and the pizza is interesting and tasty.",16,"Orange, CA",1,1,0,https://www.yelp.com/user_details?userid=IPxGLyTt46Bclh3Pq_Lt4Q
LPNXJDIG5d3rwXnc1dUYOQ,recommended,Carmel S.,5,2019-12-29T08:39:31Z,stopped to get salad. got greek salad + falafel + lebanese hummus. everything was amazing. delicious food. would come back if I could.,1,"Saratoga, CA",0,0,0,https://www.yelp.com/user_details?userid=3MucoV7ViCdThMJrIRA_sA
YGzYS8QRzAHHKnFsoPQtKg,recommended,Kristine Y.,5,2024-05-06T21:15:26Z,"Best take away I have had!

The lamb is so perfectly seasoned and tender! You can tell the dish has been cooking for some time! The potatoes soak up all the juicy goodness but don't mush. The peas are perfect with a hint of mint and made to order. 

The service is efficient and friendly. 

Please note it seems that when they run out they close as I tried for a couple days before I successfully got to order. You can order from an ap for delivery so that is a choice as well. Also, you must pre order if you would like a leg.",1,"Fountain Valley, CA",0,0,0,https://www.yelp.com/user_details?userid=x5p7CPq3rGfpzrEuRbGIpw
YGzYS8QRzAHHKnFsoPQtKg,recommended,Gary L.,4,2020-01-30T13:24:00Z,It's a takeaway joint. There aren't any seats nor tables. I bought it back to savour with a group of friends. It was the best lamb shoulder I've eaten! Meat was just nice. Very enjoyable,2,"Singapore, Singapore",1,1,1,https://www.yelp.com/user_details?userid=WJqeWhTqv-csYmilV1vmQA
YGzYS8QRzAHHKnFsoPQtKg,recommended,Chris L.,5,2019-03-07T08:23:25Z,"It's simple.  They have the BEST lamb.  Lamb and potatoes, it doesn't get much better.  They have figured out the secret recipe to these two simple and delicious dishes.  If I wouldn't feel like such a fatty, I would eat an entire shoulder by myself in one sitting, just because it taste so good.  If you are in the area, do yourself a favor and go pick some up, bring it somewhere and eat it while enjoying a bottle wine.",3,"Seattle, WA",0,0,0,https://www.yelp.com/user_details?userid=urRwirQhMZU-4MTvJe1AUQ
YGzYS8QRzAHHKnFsoPQtKg,recommended,Jay B.,4,2019-01-27T09:27:06Z,"Pedro's House of Lamb is a takeaway restaurant operating out of a trailer in a parking lot. That having been said, they do only one thing, and that they do very well. It's all about the lamb. It is very moist, tender, and delicious! It comes with scalloped potatoes, period. That's it for the menu. The price per portion is $50. It wasn't until I got home and opened the box that I realized that one portion easily feeds two people. The benefit of buying too much food is that there are left overs for another day! One can book online but if ordering between 4-8pm it is better to order by phone. If you like lamb shank, this place is for you.",4,"Sarasota, FL",0,0,0,https://www.yelp.com/user_details?userid=ZLAJARgZQHKRVsxiWzENkQ
YGzYS8QRzAHHKnFsoPQtKg,recommended,Gary M.,5,2018-03-26T17:01:28Z,"Walk up for takeout.

Such a succulent piece of Lamb. The rosemary and spices were absolutely done to perfection. 

Simple pan of meat and potatoes, but add a salad or pick one up at a store, and this is a ""MUST DO"" in Christchurch.

Huge portion for $50 NZ

My petite wife and I afterwards, were thinking, I can't believe we almost ate the whole thing........

Well done guys!

I will eat here again and bring friends......and then we will go to the park and have a great meal and enjoy the park beauty.",5,"Gilbert, AZ",0,0,0,https://www.yelp.com/user_details?userid=517VHHFit0EF3rolgZIxjw
YGzYS8QRzAHHKnFsoPQtKg,recommended,Ed C.,5,2017-04-24T07:59:59Z,This place is the bomb!  I was staying at the George and was looking for a bite to eat--this place was only a 2 minute drive away and the reviews looked good so I gave it a shot.  The lamb shoulder and potatoes were delish!  More than enough food for two.  The key is to shred the lamb a bit and mix it in with the juices--makes it nice and tender and flavorful. Highly recommended.,6,"San Jose, CA",0,0,0,https://www.yelp.com/user_details?userid=_1nIvfLvzpWVOgGu3_MfrQ
YGzYS8QRzAHHKnFsoPQtKg,recommended,Hana Y.,5,2017-03-16T20:32:46Z,"Our debut into New Zealand lamb, and Pedro's did not disappoint. Luckily, they were close to our hotel, because we had to check back a couple times to catch them at a time when they were open (4-8). Other than some novelty shirts and sausage, they only sell one thing: lamb shoulder with scalloped potatoes and you can buy bread baguettes. 

The sales guy was great, even showed us the plate of food so we could understand sizing, and recommended bread for soaking up the juice. The lamb is so tender, almost like a pot roast, with a lovely, crispy exterior. The potatoes are not as cheesy as scalloped potatoes I've had in the past, but they accompany the lamb very well. Definitely get the bread...because soaking up the juice is the best part!

I wish there had been a few outdoor picnic tables, but nevertheless, we grabbed our mound of food and had a nice time eating it back in our hotel. We even had leftovers for breakfast.",7,"Chicago, IL",0,0,0,https://www.yelp.com/user_details?userid=CQyN3l8KelnpsV5r8D3__g
YGzYS8QRzAHHKnFsoPQtKg,recommended,Jill B.,5,2016-11-11T04:45:17Z,"So easy and so good! Rosemary infused potatoes and lamb braised to perfection. They offer excellent rustic baguettes tthat are well worth the $2. Don't miss this ample, delicious meal.",8,"Cantwell, AK",0,0,0,https://www.yelp.com/user_details?userid=mGZ7X76LPvJabzyayonSLA
YGzYS8QRzAHHKnFsoPQtKg,recommended,Chuck Z.,4,2016-10-29T10:23:43Z,"wasn't outstanding but simply good. if you drop by christchurch, this is a must try. I love the lamb but not the potato though. maybe just my taste.",9,"Pittsburgh, PA",0,0,0,https://www.yelp.com/user_details?userid=wBFstZBsI2BVM7GQrRA-dA
YGzYS8QRzAHHKnFsoPQtKg,recommended,Brian P.,4,2016-10-28T16:06:43Z,"Love it. My first meal in NZ and what a winner.  Cost is still 40$ which gets you plenary of food for 2 people.  The lamb shank was perfectly cooked and very soft.  The potatoes are ok- personally I would've preferred roasted m or mashed. 

Add some bread to dip in the gravy.",10,"Redondo Beach, CA",1,0,0,https://www.yelp.com/user_details?userid=YJ0eisRoko-F7T0P3W7x_w
YGzYS8QRzAHHKnFsoPQtKg,recommended,Nick D.,5,2016-09-22T08:06:52Z,"You know those delicious-looking wool-covered white things that you see all over New Zealand? Well they actually are delicious. I have not found a place in the world that cooks 'em up better than Pedro's in Christchurch.

If you mistook this place for a place that screws around, then you would be mistooken. They most certainly do not. Pedro knows what the people want, and what they want is a big ol' lamb shoulder + potatoes, bathed in the juices, paired with either a top quality brew from an establishment like 8 Wired, Epic, Renaissance, Tuatara, or Liberty, or a top quality pinot noir from Central Otago. That is it. You do not need anything else on the menu, or in life. (Maybe tacos occasionally, and a good episode of ""Game of Thrones"")

If you're by yourself like me, aimlessly roaming around New Zealand as Bob Dylan would say ""Like a Rolling Stone"" (in my case I like to picture myself as Mick Jagger), and you go here, be hungry. Very hungry. There's one meal you can get here. It's enormous, and it's $40. Want something else? Something smaller? On a diet? Vegan? If so, the only thing to do is GTFO and STFU. The guy there pegged me as a morbidly obese McDonald's-gruffling American even though I'm only a slightly overweight taco-gruffling American, and he said I could probably finish it all. Dude thinks we're all Joey Chestnut. I'm not, so it lasted two meals. May last more than two for you if you're not American and/or not fat. 

In short, this place is the most legit lamb joint in Kiwiland. For the upcoming elections for the king of the ""Game of Thrones"" House Lambister, I have three words for you: VOTE FOR PEDRO!",11,"San Francisco, CA",0,0,0,https://www.yelp.com/user_details?userid=LOKBrpZFR_rWiEkuULrLgQ
YGzYS8QRzAHHKnFsoPQtKg,recommended,Simon W.,4,2016-04-08T09:39:25Z,Highly recommended as a good all-round top class meal - those that remember dining in at Pedro's pre-quake can reminisce and the rest will still love one of the heartiest meals known to man!!,12,"Christchurch, New Zealand",0,0,0,https://www.yelp.com/user_details?userid=Hxdg9utv5xTVauPo7bES2w
YGzYS8QRzAHHKnFsoPQtKg,recommended,Ric F.,4,2015-09-18T06:55:55Z,"Looking for a GREAT meal at a great price? Looking to savor some delicious New Zealand lamb? Look no farther - this is the place. They say it serves two, but if you have three people you'll still each have a full meal. 

Slow roasted lamb, accompanied with scalloped potatoes. Cooked to perfection the meat falls off the bone. 

Accompany this with a glass of Otago Pinot Noir and you'll have the quintessential NZ dinner.",13,"Havelock, New Zealand",0,0,0,https://www.yelp.com/user_details?userid=vupwwaLgP0sVb6Qrc3Arvg
YGzYS8QRzAHHKnFsoPQtKg,recommended,Em N.,5,2015-08-01T01:30:21Z,"We love Pedros! One dish comfortably feeds both of us with sandwiches for the next couple of days.
It's just a good hearty Lamb meal with delicious potatoes as well. We normally add greens as a side.",14,"Lahaina, HI",0,0,0,https://www.yelp.com/user_details?userid=YIkxwxeyUhkUKz9HECtaCg
YGzYS8QRzAHHKnFsoPQtKg,recommended,John C.,5,2015-06-14T22:50:01Z,"This place SO rocked and they were open on a Sunday night.  Chef told us one tray would feed two but we ordered four trays, three of which was a good feed for 10! Lamb was cooked to perfection and the scalloped potatoes were the perfect addition. Pedro's is located next to an equally awesome liquor store with a great selection of libations.",15,"Honolulu, HI",0,0,1,https://www.yelp.com/user_details?userid=MICJXYwPQD_pUqz1Yy_IRQ
YGzYS8QRzAHHKnFsoPQtKg,recommended,karen b.,5,2015-03-29T19:11:11Z,Zc. I couldn't be in New Zealand without having New Zealand lamb I stopped by Pedro's and pick up the best meal I've had since I've been to New Zealand,16,"Morton Grove, IL",0,0,0,https://www.yelp.com/user_details?userid=XkduRMu7_h8OEWOzMqtw0w
YGzYS8QRzAHHKnFsoPQtKg,recommended,Catherine A.,5,2015-01-28T00:33:58Z,"I understand the skepticism for a five star review of a food truck located in a liquor store parking lot, but you have to trust me on this one. You can pre-order your lamb dinner to pick up on your way home so you can strut through the door like the dinner hero or, if you arrive on the early side, can try your luck the day of. The meal is easily enough for 4 people to enjoy and consists of a perfectly prepared lamb shoulder that is fall off the bone delicious and roast potatoes that are smooth and creamy. For $40, you absolutely get your money's worth and then some. I recommend it for couples on a budget as you can get several meals out of this one amazing dish. Can't fail to mention how nice the guys in the truck are either!",17,"Denver, CO",2,2,2,https://www.yelp.com/user_details?userid=unRiUl35qgGNv62QcETD_A
YGzYS8QRzAHHKnFsoPQtKg,recommended,Edward Y.,4,2014-10-23T10:05:33Z,"Pedros does one dish, lamb and potatoes. It used to have a restaurant location, which was destroyed in the earthquake. They've reinvented themselves as a food truck with no seating.

A small place with no real physical location is easy to evaluate. The lamb is fantastic and potatoes are mediocre. There is plenty of food (3 of us shared it for a lunch and were full). And at $35, it's one of the cheapest meals around.",18,"Cupertino, CA",0,0,0,https://www.yelp.com/user_details?userid=PJt_G-d0jKn1HOYYMGI2oQ
YGzYS8QRzAHHKnFsoPQtKg,recommended,Samantha M.,5,2014-04-28T18:27:14Z,Pedro Lamb that falls right off the bone. Delicious! The meals are huge - with the lamb and the potatos so you get a lot for your money. Since the quake Pedro has set up home in a little food truck in front of Liquor King. Pedro and his staff are always lovely to deal with. Highly recommended.,19,"London, United Kingdom",0,0,0,https://www.yelp.com/user_details?userid=ATCCIn13BcH2xamvZBCLlA
YGzYS8QRzAHHKnFsoPQtKg,recommended,Mel L.,4,2014-03-19T03:04:57Z,"Quoting from the last reviewer, ""roast lamb done right"".  That's exactly what Pedro's is.  It's lamb, out of a food truck, with sketchy ever-changing hours, no seating, and they run out of food some days if you leave it til too late, but they do their roast lamb right.  We got a lamb shoulder for $35, which fed two girls (*ahem* ladies) for two meals - so I think a family of four could turn this into one tasty, complete meal.  The lamb came with potatoes, also done right, in a large takeout aluminum container.  Definitely delicious, and definitely worth a try.  I thought it was expensive at first until I realized how much food we got. Dinner for four for $35 in NZ?  That's practically unheard of!",20,"Toronto, Canada",0,0,0,https://www.yelp.com/user_details?userid=-dbWm5L_Ol2hZeLRoQOK7w
YGzYS8QRzAHHKnFsoPQtKg,recommended,Michael L.,4,2013-12-07T03:49:10Z,"This place obviously specializes in lamb, and as a food truck/trailer literally serves only lamb shoulders and legs, along with scalloped potatoes as a side.  They also sell some pork products imported from various parts of Europe, but that's definitely not the emphasis. 

The first night we tried coming here we found that the lamb was already sold out- the owner kindly told us that it'd behoove us to call in an order for the next day (which was the last day of our trip in NZ).  We did so, and picked up a HUGE leg of lamb and a large tray of potatoes for ~$50 NZD.  The leg was more than enough to feed my parents, my wife, and me.  Flavor wise, the lamb was done very well- it was simply roast lamb done right.  There was a crisp but not charred/burnt surface, with a pool of natural juices enhancing the flavor of each bite of meat we dipped into it.  

We ate our meal off of a picnic bench in front of a bunch of kids playing tennis before returning our rental car to the airport.  Nothing elegant about it- and I woudn't've had it any other way.  This place is a winner folks.",21,"Peachtree Corners, GA",0,1,0,https://www.yelp.com/user_details?userid=DgQQh4VqBG-9zQhc776a2g
ufJfysAtp0b2QoEFxJP-mg,recommended,Jim M.,4,2024-02-01T08:10:01Z,"Kind of hard to beat this location just inside the gate of the botanical gardens. What a pleasant atmosphere it has! The food was good, not great...but good. The best part is the freshness of the sauces and vegetables thanks to the fact it's all grown right behind the restaurant. The gardens are amazing and well worth the effort to check them out either before of after dinner. We had the seafood special and the seafood stew...both delicious. It's a nice dinner out.",1,"San Carlos, CA",0,0,0,https://www.yelp.com/user_details?userid=-BhBeOWBVZL5XfYG9Xgubw
ufJfysAtp0b2QoEFxJP-mg,recommended,J T.,5,2023-11-23T04:55:03Z,"Loved this place!  Found some good so tried it for lunch and the food was great.  The calamari was not my favorite, but the garden salad, croquettes and cheese plate were wonderful.  Had some great dry rose wine, as well.  If you are in the area, it's a must do.  Nice scenery.",2,"Rockwall, TX",0,0,0,https://www.yelp.com/user_details?userid=Qn2THxlp8MPFqAI86EfaZQ
ufJfysAtp0b2QoEFxJP-mg,recommended,Karen J.,4,2020-01-05T16:59:36Z,"A very pleasant lunch location at the edge of a large park and gardens. Fresh seafood and small plates, with a delicious soup. Service was a little slow, yet friendly and helpful with the menu.",3,"San Jose, CA",0,0,0,https://www.yelp.com/user_details?userid=3nRENjIkd19bMwtJQtUFdA
ufJfysAtp0b2QoEFxJP-mg,recommended,Bob K.,4,2018-10-14T19:08:00Z,"Went by for an early supper with my wife. A very nice place, and despite the rating the prices were not too bad. We had the Tapas sampler plus the lamb tapa, and they were all very good. I felt we were ignored a bit by our waiter, but perhaps they were getting ready for their 6pm rush. I would definitely recommend reservations unless you are going by at 5pm as we did.",4,"Rincon, GA",1,0,0,https://www.yelp.com/user_details?userid=lMgFai7tidgPAdErfQ1D_g
ufJfysAtp0b2QoEFxJP-mg,recommended,Lauren T.,4,2017-10-06T06:08:51Z,Had the grilled fish and sangria. Lovely meal. Had to whisper because it was so quiet!,5,"Christchurch, New Zealand",0,0,0,https://www.yelp.com/user_details?userid=lE6WgYCj7COA-8NA9wrkPw
ufJfysAtp0b2QoEFxJP-mg,recommended,Bec G.,5,2016-10-02T21:58:26Z,"We went here for dinner and it was a lovely experience. The service was exceptional, good menu knowledge and could accommodate variations. I also found the service attentive but not intrusive and could anticipate our needs without us having to ask. The food was amazing. Big portion sizes too. We had the bread with tomato and olive oil plus a dish of olives. For main we had vegetable trio and lamb shoulder and desert was brownie and almond tart. The food was fresh, full of flavor  and cooked to perfection. I know the chef not only takes pride in what they do but loves what they do, this was reflected in every dish. This restaurant comes highly recommended from me",6,Australia,0,0,0,https://www.yelp.com/user_details?userid=j3LcJuTbfie86JZldvX59Q
ufJfysAtp0b2QoEFxJP-mg,recommended,Emily B.,5,2016-02-28T07:12:21Z,"Beautiful setting in the Botanic Gardens situated next to the Avon river. There is an extensive herb garden on one side of the old stone house. It was really hot so we ate outside on the side patio under umbrellas with a view of the garden.
We had the croquettes , lamb and an amazing salad with goat cheese.
It was all delicious !
We had a sweet waitress who was very attentive and nice glasses of wine ( pretty good selection to choose from).
A wonderful way to enjoy a warm summer night in Christchurch .",7,"New York, NY",1,1,0,https://www.yelp.com/user_details?userid=09vXcGRNfr_z-FSjWqaguw
ufJfysAtp0b2QoEFxJP-mg,recommended,Michelle J.,5,2016-01-27T00:05:10Z,"A bit of an oddball place for lunch, but the location (literally in the Botanic Gardens) and the view (the Botanic Gardens) are hard to beat and the tapas were excellent. 

The restaurant was quiet around lunch time, and we sat outside on the verandah to avoid the wind. Initially, we looked at the tapas menu and started wondering what we'd gotten ourselves into--ordering the plates piecemeal from the menu was a bit pricey for lunch. Fortunately, we noticed the lunchtime tapas platter that was meant to share, reasonably priced, and happened to include the tapas we'd planned to order anyway. Everything--the mushrooms, the croquettes, the chorizo--was delicious. 

I only wish we'd had time to come back and explore the wine list...",8,"Madison, WI",0,0,0,https://www.yelp.com/user_details?userid=iEC79B2M288rACotK_FuBg
ufJfysAtp0b2QoEFxJP-mg,recommended,Tara F.,5,2015-11-23T09:12:53Z,"For our last night in Christchurch we stumbled upon this restaurant while exploring the Christchurch Botanic Garden. We ordered potatoes and croquettes. Along with that we had a pitcher or red sangria. Amazing ! Make sure to have the sangria. The atmosphere was astonishing, the staff was super friendly. Definitely check this place out if you're around the area.",9,"Glendale, CA",2,2,2,https://www.yelp.com/user_details?userid=f6oAvBpj1z_IQePN_xDl8w
ufJfysAtp0b2QoEFxJP-mg,recommended,Luna Z.,2,2015-11-18T19:46:44Z,"Curators house,
The truth is that ,I did not enjoy the paella,it is once again not authentic Spanish.saying that I also have to say they have the best chorizo I have tasted in Chch.The chorizo can be bought from there shop.
I know what I am speaking about I lived in Spain for 20 years and got trained there as a professional chef.
The place is gorgeous,and it has a beautiful view.",10,"Canterbury, New Zealand",0,0,0,https://www.yelp.com/user_details?userid=bQ3ir8--Ai45WagVuJEykg
ufJfysAtp0b2QoEFxJP-mg,recommended,Greg W.,5,2015-07-30T01:29:00Z,Fine dining at its best. The type of place you go to that you always have to order a Scotch Fillet. Staff are always polite and friendly.,11,"Christchurch, New Zealand",0,0,0,https://www.yelp.com/user_details?userid=UJKV1Wyy_4nZz42maamzvw
ufJfysAtp0b2QoEFxJP-mg,recommended,Geoff S.,5,2015-05-17T02:48:57Z,"Not really a Tapas sort of guy but the authentic Paella topped up with the odd Tapas to fill was spectacular. Great setting in Botanic gardens open (fake) fire on cold, wet night. Fabulous.",12,"Vesterbro, Copenhagen, Denmark",0,0,0,https://www.yelp.com/user_details?userid=cGpIP_JRoSESDcXA9vO-MQ
ufJfysAtp0b2QoEFxJP-mg,recommended,Catherine A.,4,2015-03-23T00:51:03Z,"A great spot to enjoy a glass of wine and some tapas after getting lost in the Botanic Gardens. With spectacular views of the Botanic Garden fountain and blooming flowers, it's hard to find a more picturesque location. The Curators House has indoor and outdoor seating which caters to the warm days and the chillier days. Their spanish tapas menu will set you back some dollars, but will leave you satisfied and they have a great list of local and imported wines for pairing.",13,"Denver, CO",0,0,0,https://www.yelp.com/user_details?userid=unRiUl35qgGNv62QcETD_A
ufJfysAtp0b2QoEFxJP-mg,recommended,Parke B.,5,2015-02-24T21:01:05Z,"We're a long way from home (San Diego, CA, USA) but at the Curators House we were made to feel right at home.  The staff was very friendly and helpful and the owner Javier stopped by the table twice to say hello and talk about the preparation of the dishes.  

We had been to the restaurant before the big quake and had heard that they had damage and had been closed for quite some time.  We wondered if it would be as good as we remembered - and is was!  We had several tapas plates followed by lamb shoulder and a Spanish seafood stew.  They were top notch.  The wine list was not spectacular but solid and we had no trouble finding good pairings. 

Of course, dining at the Curators is not complete if you don't take the time to roam the gardens.  A real first class garden mixing both a working garden and a decorative.  All in all a real complete experience!",14,"Winter Haven, FL",0,0,0,https://www.yelp.com/user_details?userid=TRfLY8RQLrIshKrLosYK0g
ufJfysAtp0b2QoEFxJP-mg,recommended,Carol K.,4,2015-02-10T07:19:41Z,"What a wonderful place to have dinner while in Christchurch.  The location is lovely, adjacent to the botanical gardens, and the restaurant itself, is, as the name states, in the old curators cottage so history and charm abound.

We were lucky to get in on this Thursday night, the place was busy but I was lucky as my concierge pulled some strings and got us a cute table for two right in front of the window overlooking the garden.  A prime location, indeed!

Service was a bit slow which is why not the perfect score, but that may have been due to the fact that the place was very busy as it was a holiday the next day.

While they are known for their Spanish tapas, their menu has a pretty wide range.  Depending on how you want to eat, you can order a range of tapas to share as your dinner or a couple of tapas to begin with and then a couple of mains.  We chose to do the latter.

First up, we split the charcuterie plate.  This thing was huge and came with several kinds of meat as well as some bruschetta to enjoy it in.  We also had the lamb tapas which also was perfect for sharing.

For my main, I went with the lamb shoulder special of the day which was super tasty and very tender.  My friend wanted a steak and his came out perfectly prepared as well.

The ambiance is cute and the food is very good.  I also liked that the location allows for a stroll before or after dinner in the beautiful botanical gardens.  Dinner with drinks for two ran about $168 which was really reasonable given the quantity of food we consumed.

Too bad I don't live closer as this would go on my ""to go again"" list for sure!",15,"Fort Lauderdale, FL",0,0,0,https://www.yelp.com/user_details?userid=ZYZNcugF3xUEGyLOVGiZ0Q
ufJfysAtp0b2QoEFxJP-mg,recommended,Frances R.,3,2014-11-27T20:06:18Z,"I've been here a couple of times pre and post earthquake. I have very fond memories of having my 21st dinner here (way pre-EQ!) which was fantastic. Decor is nice, its a wonderful old house with fantastic views across Hagley Park. 

Post-EQ I would say its a lovely place to come for drinks when the sun is shining. The outdoor area overlooking the park is amazingly relaxing on a warm summers afternoon/evening. 

Last time I ate here though I have to say I was quite disappointed. There was a group of 6 of us and the meals were nothing special. Two of the steaks which had been requested medium-rare were in fact very well done and chewy and not so nice to eat, bordering on inedible. We debated saying anything as all of us are quite non-confrontational but one of us took up the baton and made the waiter aware! He ended up comping some desserts but I couldn't recommend this place on food alone. Although the chocolate mousse was good, the rest of the food was underwhelming. Maybe we hit the chef on a  bad day? 

I probably won't be back for dinner, unless someone else makes the reservations.

On my last experience I would give this place 2.5 stars but seeing as I can't give half stars though yelp I rounded up to three as two seemed a little harsh. It gets rounded up for the outside drinks area.",16,"Dunedin, New Zealand",0,0,0,https://www.yelp.com/user_details?userid=pwt1VBew6A2ZHSwp2-G6rg
ufJfysAtp0b2QoEFxJP-mg,recommended,Samantha M.,5,2014-04-28T18:24:42Z,"I've heard such good things about the Curator's House Restaurant so we headed over there to celebrate my sister's birthday. Unfortunately the experience was one we'd all like to forget. The food wasn't good - two of the meals had to be sent back as the requests had been ignored, one of them was under cooked and the service was terrible. The waitress looked like she really didn't care and had so many other places she'd rather be (which is probably true but at least pretend!)

None of us have been back since. Such a shame as they have a really lovely location....",17,"London, United Kingdom",1,0,0,https://www.yelp.com/user_details?userid=ATCCIn13BcH2xamvZBCLlA
Qio1rgLEilTZ4gjkepQhMw,recommended,Michael V.,5,2023-11-12T00:07:13Z,Great food and atmosphere!   Beautiful day here in Christchurch.   There's so many choices you can't go wrong,1,"Centreville, VA",0,0,0,https://www.yelp.com/user_details?userid=Rl7-YKfcD3uZCAFH2Fekfg
Qio1rgLEilTZ4gjkepQhMw,recommended,Tina L.,5,2023-03-11T10:49:29Z,"It is a food court filled with so many amazing restaurants! Everything looked good. I went to the Asian one and it was fire!!!! 

There is seating, bathrooms and filter water :)",2,"Chantilly, VA",0,0,0,https://www.yelp.com/user_details?userid=cQOkG9v1TJXNpUJ51-HNtw
Qio1rgLEilTZ4gjkepQhMw,recommended,Fazlin O.,5,2021-09-10T10:18:42Z,Doesn't look like much when you walk pass but definitely worth popping in at this place. We had lunch at El Fogón Grill and  the steak and chicken was so delicious and juicy. Ankush gave us excellent service.Tx,3,"San Francisco, CA",0,0,0,https://www.yelp.com/user_details?userid=KqEMvM0B-GdEhPZDGm-KUQ
Qio1rgLEilTZ4gjkepQhMw,recommended,Jaime C.,5,2020-02-10T05:05:33Z,"When your part can't agree on a cuisine, this is a great solution. Multiple eateries under one roof makes for a bowl of ramen and a  margarita, or ca pizza & sushi. The process are reasonable, and the outdoor seating was lovely. We had starters here, then on to bigger things. However, you could spend a lot of time exploring eateries here, and leave satisfied.",4,"Portland, OR",0,0,0,https://www.yelp.com/user_details?userid=C-sal21IGzgny-S4vmngKw
Qio1rgLEilTZ4gjkepQhMw,recommended,J. Karim A.,5,2020-01-28T13:37:59Z,Little High Eatery was a great find. We stumbled across it after having already eaten lunch unfortunately. But we sampled a few things. Lots of options. Beautiful space.,5,"New York, NY",0,1,0,https://www.yelp.com/user_details?userid=2eN4NRcL3b3mTqGktCpysg
Qio1rgLEilTZ4gjkepQhMw,recommended,Christina P.,3,2019-12-30T02:12:56Z,"There is not enough seating at all, and after all of this time that Little High has been opened, you'd think it would quieten down and there would be more seating available, but there never is. I've gone there at least 5 times and had to walk away and find a random restaurant at the last minute due to not being able to get a seat. 

The range of food is good, although it would be nice to see more gluten free options in the Asian cuisine food stalls.",6,"Mangawhai, New Zealand",0,0,0,https://www.yelp.com/user_details?userid=SW3N7J7kRP7tmfFrU8lFYQ
Qio1rgLEilTZ4gjkepQhMw,recommended,Aarti B.,4,2018-12-23T04:53:22Z,"A great find in Christchurch! There was an option here for everyone. I ended up going with the Thai restaurant and tried their Pad Thai. I was surprised that they put cauliflower in it, that's not something they do back home in Seattle!! But it tasted great, I just wish it had been more spicy",7,"Federal Way, WA",0,0,0,https://www.yelp.com/user_details?userid=FftHFtIRTBOQ4MxXwY8asA
Qio1rgLEilTZ4gjkepQhMw,recommended,Steve P.,4,2018-11-25T07:26:46Z,"This is a building with several restaurants and shared seating.  This review applies just to the space.  It's a fun set of restaurants with several choices in different styles.  Getting a seat is pretty competitive, we had to orbit a bit to get a spot to sit.  Probably a better choice when it's nice outside and the patio seating is also available -- it was raining and that eliminated a percentage of the available seating.  The signage is subtle so you may need to look around a bit to find it.",8,"Bloomington, MN",1,1,0,https://www.yelp.com/user_details?userid=Tn9H0MZXVeOpDTIDMQGUUg
Qio1rgLEilTZ4gjkepQhMw,recommended,Lo W.,4,2018-11-25T05:10:24Z,"We had a fantastic meal here with our friends and our kids. We kind of got some of everything and had quite the feast - it was really fun. 

Highlights were a meat plate, dumpling sampler, matcha soft serve, noodles and the apple mango rolls. 

Skip the margaritas - no alcohol in them. I paid $20NZ for a large - which it was - but it was pretty much like flavored ice.",9,"Hillsboro, OR",0,1,0,https://www.yelp.com/user_details?userid=SVHWtyU1e894ydMs5OAXRA
Qio1rgLEilTZ4gjkepQhMw,recommended,Scot M.,5,2018-10-28T03:30:39Z,"Not visible from High Street, at least when I went. You need to walk into the building to find it. Listen for the music. Really great place with lots of food choices, but not much seating indoors.",10,"Kailua, HI",0,0,0,https://www.yelp.com/user_details?userid=GzE04uhHwksWNZxTN_GqLA
